seed,focal,startIndex,q,T,kalmanSquaredError,holdSquaredError,variance,covered
103,19,61,1e-08,30,0.439261982564449,0.0233436882255366,0.000511393838153745,0
103,19,61,1e-08,60,1.37099591196308,0.0845720206869074,0.00188882742211014,0
103,19,61,1e-08,120,5.3248755248517,0.199313365252091,0.00965274561946435,0
103,19,41,1e-06,30,0.00427722358438913,0.0170141218479939,0.0175581569974071,1
103,19,41,1e-06,60,0.0283176371002303,0.088949685799827,0.105439709753164,1
103,19,41,1e-06,120,0.0797841767125754,0.294071049941522,0.70847130360818,1
103,19,61,1e-06,30,0.0749007504433663,0.0233436882255366,0.0175581569974071,0
103,19,61,1e-06,60,0.291308088821816,0.0845720206869074,0.105439709753164,1
103,19,61,1e-06,120,0.905178923651166,0.199313365252091,0.70847130360818,1
103,19,41,0.0001,30,0.00448364492974811,0.0170141218479939,1.68021537013102,1
103,19,41,0.0001,60,0.0293400240354569,0.088949685799827,10.3200544534141,1
103,19,41,0.0001,120,0.0831597925630361,0.294071049941522,70.0789037415827,1
103,19,61,0.0001,30,0.0997748486679933,0.0233436882255366,1.68021537013102,1
103,19,61,0.0001,60,0.380759371457273,0.0845720206869074,10.3200544534141,1
103,19,61,0.0001,120,1.20781846429,0.199313365252091,70.0789037415827,1
103,20,41,1e-08,30,0.000617863875752121,0.0148861515729373,0.000511393838153745,1
103,20,41,1e-08,60,0.00161639329704812,0.0252745832781912,0.00188882742211014,1
103,20,41,1e-08,120,0.0282372358592186,0.0553234409531119,0.00965274561946435,1
103,20,61,1e-08,30,0.0630649581837705,0.0349447583322298,0.000511393838153745,0
103,20,61,1e-08,60,0.28350552226093,0.165480807632759,0.00188882742211014,0
103,20,61,1e-08,120,0.905447889002206,0.494149291732304,0.00965274561946435,0
103,20,41,1e-06,30,3.49265953403305e-05,0.0148861515729373,0.0175581569974071,1
103,20,41,1e-06,60,0.00538005614849118,0.0252745832781912,0.105439709753164,1
103,20,41,1e-06,120,0.0527064317287949,0.0553234409531119,0.70847130360818,1
103,20,61,1e-06,30,0.0606342553413947,0.0349447583322298,0.0175581569974071,1
103,20,61,1e-06,60,0.275805796498494,0.165480807632759,0.105439709753164,1
103,20,61,1e-06,120,0.88263000680704,0.494149291732304,0.70847130360818,1
103,20,41,0.0001,30,3.06694247111637e-05,0.0148861515729373,1.68021537013102,1
103,20,41,0.0001,60,0.00547054259657102,0.0252745832781912,10.3200544534141,1
103,20,41,0.0001,120,0.0532122548673318,0.0553234409531119,70.0789037415827,1
103,20,61,0.0001,30,0.0591697416552421,0.0349447583322298,1.68021537013102,1
103,20,61,0.0001,60,0.269793944339981,0.165480807632759,10.3200544534141,1
103,20,61,0.0001,120,0.861559068342912,0.494149291732304,70.0789037415827,1
104,1,41,1e-08,30,4.07672145366861e-06,0.0219491261257631,0.000511393838153745,1
104,1,41,1e-08,60,0.114141410573649,0.00388372675029603,0.00188882742211014,0
104,1,41,1e-08,120,4.28503760582782,2.38328820346806,0.00965274561946435,0
104,1,61,1e-08,30,0.192856316501731,0.000515087546435742,0.000511393838153745,0
104,1,61,1e-08,60,0.691117099730708,0.0192848400113454,0.00188882742211014,0
104,1,61,1e-08,120,0.674962470294222,0.178857847472212,0.00965274561946435,0
104,1,41,1e-06,30,0.0230602507279249,0.0219491261257631,0.0175581569974071,1
104,1,41,1e-06,60,0.440399883846589,0.00388372675029603,0.105439709753164,0
104,1,41,1e-06,120,7.54982065759068,2.38328820346806,0.70847130360818,0
104,1,61,1e-06,30,0.0106895220449185,0.000515087546435742,0.0175581569974071,1
104,1,61,1e-06,60,0.0903203692073296,0.0192848400113454,0.105439709753164,1
104,1,61,1e-06,120,0.00986332514849836,0.178857847472212,0.70847130360818,1
104,1,41,0.0001,30,0.0307771539336573,0.0219491261257631,1.68021537013102,1
104,1,41,0.0001,60,0.503403061384403,0.00388372675029603,10.3200544534141,1
104,1,41,0.0001,120,8.05529698100539,2.38328820346806,70.0789037415827,1
104,1,61,0.0001,30,0.0180498828561597,0.000515087546435742,1.68021537013102,1
104,1,61,0.0001,60,0.131178545169439,0.0192848400113454,10.3200544534141,1
104,1,61,0.0001,120,0.000562792665621383,0.178857847472212,70.0789037415827,1
104,2,41,1e-08,30,1.44689986183118,0.0236239208747636,0.000511393838153745,0
104,2,41,1e-08,60,4.99996372309308,0.0843167370692138,0.00188882742211014,0
104,2,41,1e-08,120,3.53169272469326,0.21367501517317,0.00965274561946435,0
104,2,61,1e-08,30,0.169725889601297,0.0256988069811431,0.000511393838153745,0
104,2,61,1e-08,60,0.495830898651643,0.159514448929549,0.00188882742211014,0
104,2,61,1e-08,120,1.09808057987435,1.25030244826804,0.00965274561946435,0
104,2,41,1e-06,30,0.114134075507381,0.0236239208747636,0.0175581569974071,0
104,2,41,1e-06,60,0.453157809818295,0.0843167370692138,0.105439709753164,0
104,2,41,1e-06,120,1.54347409800585,0.21367501517317,0.70847130360818,1
104,2,61,1e-06,30,0.00123650067805455,0.0256988069811431,0.0175581569974071,1
104,2,61,1e-06,60,0.023311040524834,0.159514448929549,0.105439709753164,1
104,2,61,1e-06,120,0.394784981207942,1.25030244826804,0.70847130360818,1
104,2,41,0.0001,30,0.211438704626191,0.0236239208747636,1.68021537013102,1
104,2,41,0.0001,60,0.815007633956519,0.0843167370692138,10.3200544534141,1
104,2,41,0.0001,120,2.84669453840835,0.21367501517317,70.0789037415827,1
104,2,61,0.0001,30,0.0036145313703103,0.0256988069811431,1.68021537013102,1
104,2,61,0.0001,60,0.039622987270499,0.159514448929549,10.3200544534141,1
104,2,61,0.0001,120,0.514852390687102,1.25030244826804,70.0789037415827,1
104,3,41,1e-08,30,0.665286396078066,0.0604980602643125,0.000511393838153745,0
104,3,41,1e-08,60,2.92469629052178,0.123323372124508,0.00188882742211014,0
104,3,41,1e-08,120,7.09928037023147,0.195433983621421,0.00965274561946435,0
104,3,61,1e-08,30,0.120213714202952,0.0412702077746761,0.000511393838153745,0
104,3,61,1e-08,60,0.495003519061106,0.0877557356384727,0.00188882742211014,0
104,3,61,1e-08,120,1.70399301139933,0.353184415574328,0.00965274561946435,0
104,3,41,1e-06,30,0.180453660258032,0.0604980602643125,0.0175581569974071,0
104,3,41,1e-06,60,0.974684012856203,0.123323372124508,0.105439709753164,0
104,3,41,1e-06,120,4.98049577237954,0.195433983621421,0.70847130360818,0
104,3,61,1e-06,30,0.133670088370042,0.0412702077746761,0.0175581569974071,0
104,3,61,1e-06,60,0.392636832478295,0.0877557356384727,0.105439709753164,1
104,3,61,1e-06,120,1.58883646924774,0.353184415574328,0.70847130360818,1
104,3,41,0.0001,30,0.162566515759057,0.0604980602643125,1.68021537013102,1
104,3,41,0.0001,60,0.897019196232274,0.123323372124508,10.3200544534141,1
104,3,41,0.0001,120,4.64169253428165,0.195433983621421,70.0789037415827,1
104,3,61,0.0001,30,0.160421833988806,0.0412702077746761,1.68021537013102,1
104,3,61,0.0001,60,0.477543800278749,0.0877557356384727,10.3200544534141,1
104,3,61,0.0001,120,1.91537075433503,0.353184415574328,70.0789037415827,1
104,4,41,1e-08,30,0.000204158421292544,0.00300561036928202,0.000511393838153745,1
104,4,41,1e-08,60,0.00687053641805439,0.0378582879390154,0.00188882742211014,1
104,4,41,1e-08,120,0.257807213980177,0.580228323588722,0.00965274561946435,0
104,4,61,1e-08,30,0.297012286636706,0.000114275291193331,0.000511393838153745,0
104,4,61,1e-08,60,1.07199825934027,0.00966281647562781,0.00188882742211014,0
104,4,61,1e-08,120,3.14185368168891,0.00527983823399833,0.00965274561946435,0
104,4,41,1e-06,30,0.00343156592483857,0.00300561036928202,0.0175581569974071,1
104,4,41,1e-06,60,0.00105808066232981,0.0378582879390154,0.105439709753164,1
104,4,41,1e-06,120,0.0943918607410831,0.580228323588722,0.70847130360818,1
104,4,61,1e-06,30,0.0218361623875144,0.000114275291193331,0.0175581569974071,1
104,4,61,1e-06,60,0.0319488986144238,0.00966281647562781,0.105439709753164,1
104,4,61,1e-06,120,0.234549076133651,0.00527983823399833,0.70847130360818,1
104,4,41,0.0001,30,0.00335966560751593,0.00300561036928202,1.68021537013102,1
104,4,41,0.0001,60,0.000961174702540198,0.0378582879390154,10.3200544534141,1
104,4,41,0.0001,120,0.0964566401395422,0.580228323588722,70.0789037415827,1
104,4,61,0.0001,30,0.0209605459120403,0.000114275291193331,1.68021537013102,1
104,4,61,0.0001,60,0.0288668616700694,0.00966281647562781,10.3200544534141,1
104,4,61,0.0001,120,0.215081386949336,0.00527983823399833,70.0789037415827,1
104,5,41,1e-08,30,0.000714248018167545,0.00397312579039813,0.000511393838153745,1
104,5,41,1e-08,60,0.0150534281221499,0.00289501200383044,0.00188882742211014,0
104,5,41,1e-08,120,0.0443844927934688,0.019404657362663,0.00965274561946435,0
104,5,61,1e-08,30,2.53181888759893,0.12034841443753,0.000511393838153745,0
104,5,61,1e-08,60,2.15393630799605,6.74463837401819,0.00188882742211014,0
104,5,61,1e-08,120,2.24558109716551,7.12087084182854,0.00965274561946435,0
104,5,41,1e-06,30,0.000737314986944455,0.00397312579039813,0.0175581569974071,1
104,5,41,1e-06,60,0.0160264651073635,0.00289501200383044,0.105439709753164,1
104,5,41,1e-06,120,0.0490754578896184,0.019404657362663,0.70847130360818,1
104,5,61,1e-06,30,0.0951652600122045,0.12034841443753,0.0175581569974071,0
104,5,61,1e-06,60,1.61905479649481,6.74463837401819,0.105439709753164,0
104,5,61,1e-06,120,0.905584582925386,7.12087084182854,0.70847130360818,1
104,5,41,0.0001,30,0.000754176203913565,0.00397312579039813,1.68021537013102,1
104,5,41,0.0001,60,0.0161760235683923,0.00289501200383044,10.3200544534141,1
104,5,41,0.0001,120,0.0495865291968773,0.019404657362663,70.0789037415827,1
104,5,61,0.0001,30,0.123645297939111,0.12034841443753,1.68021537013102,1
104,5,61,0.0001,60,1.43955688839912,6.74463837401819,10.3200544534141,1
104,5,61,0.0001,120,0.672552447028218,7.12087084182854,70.0789037415827,1
104,6,41,1e-08,30,0.0970696324772321,0.00111561465808116,0.000511393838153745,0
104,6,41,1e-08,60,0.531529318517915,0.0443350646446649,0.00188882742211014,0
104,6,41,1e-08,120,3.51656092105812,8.26238299929589,0.00965274561946435,0
104,6,61,1e-08,30,2.32718219695457,0.959008342698376,0.000511393838153745,0
104,6,61,1e-08,60,7.31075242877834,3.30696464731101,0.00188882742211014,0
104,6,61,1e-08,120,3.52156094219518,8.08288845498488,0.00965274561946435,0
104,6,41,1e-06,30,0.0202943012156774,0.00111561465808116,0.0175581569974071,1
104,6,41,1e-06,60,0.183157184342827,0.0443350646446649,0.105439709753164,1
104,6,41,1e-06,120,5.95516855399051,8.26238299929589,0.70847130360818,0
104,6,61,1e-06,30,0.0869568608240378,0.959008342698376,0.0175581569974071,0
104,6,61,1e-06,60,0.192556623446822,3.30696464731101,0.105439709753164,1
104,6,61,1e-06,120,0.00529581049441604,8.08288845498488,0.70847130360818,1
104,6,41,0.0001,30,0.0202091994662023,0.00111561465808116,1.68021537013102,1
104,6,41,0.0001,60,0.183242872742862,0.0443350646446649,10.3200544534141,1
104,6,41,0.0001,120,5.95078505364488,8.26238299929589,70.0789037415827,1
104,6,61,0.0001,30,0.0486859318805898,0.959008342698376,1.68021537013102,1
104,6,61,0.0001,60,0.0906673471356687,3.30696464731101,10.3200544534141,1
104,6,61,0.0001,120,0.0368118476189677,8.08288845498488,70.0789037415827,1
104,7,41,1e-08,30,0.0780768135459859,0.0289099616745104,0.000511393838153745,0
104,7,41,1e-08,60,0.227298876186085,0.149600756903235,0.00188882742211014,0
104,7,41,1e-08,120,0.921701951900855,0.826118534647242,0.00965274561946435,0
104,7,61,1e-08,30,0.419853319516727,0.0637134507634338,0.000511393838153745,0
104,7,61,1e-08,60,1.28276904592758,0.374297110213899,0.00188882742211014,0
104,7,61,1e-08,120,1.4242299221898,0.178181329317144,0.00965274561946435,0
104,7,41,1e-06,30,0.0157443160607045,0.0289099616745104,0.0175581569974071,1
104,7,41,1e-06,60,0.0900925259602336,0.149600756903235,0.105439709753164,1
104,7,41,1e-06,120,0.544837830544742,0.826118534647242,0.70847130360818,1
104,7,61,1e-06,30,0.0167052173889023,0.0637134507634338,0.0175581569974071,1
104,7,61,1e-06,60,0.133868247444184,0.374297110213899,0.105439709753164,1
104,7,61,1e-06,120,0.00480332658204334,0.178181329317144,0.70847130360818,1
104,7,41,0.0001,30,0.0332864178564465,0.0289099616745104,1.68021537013102,1
104,7,41,0.0001,60,0.169453841783215,0.149600756903235,10.3200544534141,1
104,7,41,0.0001,120,0.919054581221518,0.826118534647242,70.0789037415827,1
104,7,61,0.0001,30,0.0304790213431885,0.0637134507634338,1.68021537013102,1
104,7,61,0.0001,60,0.20806671258214,0.374297110213899,10.3200544534141,1
104,7,61,0.0001,120,0.0122801998094078,0.178181329317144,70.0789037415827,1
104,8,41,1e-08,30,0.00676557005540125,0.00701228008025441,0.000511393838153745,0
104,8,41,1e-08,60,0.0474902678932068,0.0242115785016667,0.00188882742211014,0
104,8,41,1e-08,120,0.0952866094944761,0.230303803384651,0.00965274561946435,0
104,8,61,1e-08,30,0.483346890541793,2.51388352472624,0.000511393838153745,0
104,8,61,1e-08,60,0.0248252595207367,2.64188179809785,0.00188882742211014,0
104,8,61,1e-08,120,4.87741849735938,1.84897450933059,0.00965274561946435,0
104,8,41,1e-06,30,0.0073451097242764,0.00701228008025441,0.0175581569974071,1
104,8,41,1e-06,60,0.0337788558840909,0.0242115785016667,0.105439709753164,1
104,8,41,1e-06,120,0.0397552250352129,0.230303803384651,0.70847130360818,1
104,8,61,1e-06,30,0.326209609281446,2.51388352472624,0.0175581569974071,0
104,8,61,1e-06,60,0.165198540755822,2.64188179809785,0.105439709753164,1
104,8,61,1e-06,120,7.32772825487069,1.84897450933059,0.70847130360818,0
104,8,41,0.0001,30,0.0117794196379056,0.00701228008025441,1.68021537013102,1
104,8,41,0.0001,60,0.0524195340445963,0.0242115785016667,10.3200544534141,1
104,8,41,0.0001,120,0.0836464239097034,0.230303803384651,70.0789037415827,1
104,8,61,0.0001,30,0.271152103643148,2.51388352472624,1.68021537013102,1
104,8,61,0.0001,60,0.254269546509023,2.64188179809785,10.3200544534141,1
104,8,61,0.0001,120,8.40735257034816,1.84897450933059,70.0789037415827,1
104,9,41,1e-08,30,1.33054859997278,3.22312943458007,0.000511393838153745,0
104,9,41,1e-08,60,0.424792399240885,3.15162630030958,0.00188882742211014,0
104,9,41,1e-08,120,0.127072415112942,2.99450517633501,0.00965274561946435,0
104,9,61,1e-08,30,0.0352738031431998,0.0114009242070027,0.000511393838153745,0
104,9,61,1e-08,60,0.11492739161935,0.0344591973714239,0.00188882742211014,0
104,9,61,1e-08,120,0.107071604590034,0.000850396715311158,0.00965274561946435,0
104,9,41,1e-06,30,5.94054034587048,3.22312943458007,0.0175581569974071,0
104,9,41,1e-06,60,9.43791546137485,3.15162630030958,0.105439709753164,0
104,9,41,1e-06,120,3.78784978275027,2.99450517633501,0.70847130360818,0
104,9,61,1e-06,30,0.0101545536945145,0.0114009242070027,0.0175581569974071,1
104,9,61,1e-06,60,0.0298489485195765,0.0344591973714239,0.105439709753164,1
104,9,61,1e-06,120,6.66651377850708e-06,0.000850396715311158,0.70847130360818,1
104,9,41,0.0001,30,6.49089858268074,3.22312943458007,1.68021537013102,0
104,9,41,0.0001,60,9.01759829278967,3.15162630030958,10.3200544534141,1
104,9,41,0.0001,120,2.37973705153845,2.99450517633501,70.0789037415827,1
104,9,61,0.0001,30,0.00876105507324965,0.0114009242070027,1.68021537013102,1
104,9,61,0.0001,60,0.0253680461710106,0.0344591973714239,10.3200544534141,1
104,9,61,0.0001,120,0.000555281331212891,0.000850396715311158,70.0789037415827,1
104,10,41,1e-08,30,0.00157997720953747,0.00148612716330103,0.000511393838153745,1
104,10,41,1e-08,60,0.00386268684972335,0.00385421994537106,0.00188882742211014,1
104,10,41,1e-08,120,0.0116574472191901,0.0121357572049569,0.00965274561946435,1
104,10,61,1e-08,30,0.00316631307906924,4.36012365609382e-05,0.000511393838153745,0
104,10,61,1e-08,60,0.0240685422337092,0.00377005651950126,0.00188882742211014,0
104,10,61,1e-08,120,0.135931528995004,0.0348956826743369,0.00965274561946435,0
104,10,41,1e-06,30,0.000777283160012307,0.00148612716330103,0.0175581569974071,1
104,10,41,1e-06,60,0.00165227103522522,0.00385421994537106,0.105439709753164,1
104,10,41,1e-06,120,0.00451594401650701,0.0121357572049569,0.70847130360818,1
104,10,61,1e-06,30,2.17620145785409e-06,4.36012365609382e-05,0.0175581569974071,1
104,10,61,1e-06,60,0.00202983956467388,0.00377005651950126,0.105439709753164,1
104,10,61,1e-06,120,0.0236911704254226,0.0348956826743369,0.70847130360818,1
104,10,41,0.0001,30,0.000737691145333129,0.00148612716330103,1.68021537013102,1
104,10,41,0.0001,60,0.00154462095426182,0.00385421994537106,10.3200544534141,1
104,10,41,0.0001,120,0.00417316227537987,0.0121357572049569,70.0789037415827,1
104,10,61,0.0001,30,1.03136700428285e-06,4.36012365609382e-05,1.68021537013102,1
104,10,61,0.0001,60,0.00213090195224219,0.00377005651950126,10.3200544534141,1
104,10,61,0.0001,120,0.0244371790737015,0.0348956826743369,70.0789037415827,1
104,11,41,1e-08,30,0.000912105356308809,8.72639131778742e-05,0.000511393838153745,1
104,11,41,1e-08,60,0.00133888473466667,2.18958391431894e-05,0.00188882742211014,1
104,11,41,1e-08,120,0.00264773824152402,0.00121152365672995,0.00965274561946435,1
104,11,61,1e-08,30,0.000662771060978599,0.00179862832264325,0.000511393838153745,1
104,11,61,1e-08,60,0.00610113637524667,0.00341002960845186,0.00188882742211014,1
104,11,61,1e-08,120,0.0351623606700626,0.00734281695164154,0.00965274561946435,1
104,11,41,1e-06,30,0.000103986850628058,8.72639131778742e-05,0.0175581569974071,1
104,11,41,1e-06,60,1.91493350722546e-05,2.18958391431894e-05,0.105439709753164,1
104,11,41,1e-06,120,0.00126798626941303,0.00121152365672995,0.70847130360818,1
104,11,61,1e-06,30,6.26939644191287e-05,0.00179862832264325,0.0175581569974071,1
104,11,61,1e-06,60,0.00178852755413668,0.00341002960845186,0.105439709753164,1
104,11,61,1e-06,120,0.0133894329123036,0.00734281695164154,0.70847130360818,1
104,11,41,0.0001,30,0.000313638917195511,8.72639131778742e-05,1.68021537013102,1
104,11,41,0.0001,60,0.00345741378712363,2.18958391431894e-05,10.3200544534141,1
104,11,41,0.0001,120,0.0204677785510794,0.00121152365672995,70.0789037415827,1
104,11,61,0.0001,30,9.51733763421912e-05,0.00179862832264325,1.68021537013102,1
104,11,61,0.0001,60,0.00211020690593852,0.00341002960845186,10.3200544534141,1
104,11,61,0.0001,120,0.0151229140469156,0.00734281695164154,70.0789037415827,1
104,12,41,1e-08,30,2.35646297741597,6.01172751050573e-07,0.000511393838153745,0
104,12,41,1e-08,60,7.30378237116851,2.61091989724923e-06,0.00188882742211014,0
104,12,41,1e-08,120,1.86708087940916,0.000647572330302353,0.00965274561946435,0
104,12,61,1e-08,30,0.000839982908196521,0.00183826702396011,0.000511393838153745,1
104,12,61,1e-08,60,0.00144529709150022,0.00391314657209402,0.00188882742211014,1
104,12,61,1e-08,120,0.00395088364535214,0.01181247157792,0.00965274561946435,1
104,12,41,1e-06,30,6.0525517829138,6.01172751050573e-07,0.0175581569974071,0
104,12,41,1e-06,60,1.9057907801058,2.61091989724923e-06,0.105439709753164,0
104,12,41,1e-06,120,7.59863613315315,0.000647572330302353,0.70847130360818,0
104,12,61,1e-06,30,0.00125717981138559,0.00183826702396011,0.0175581569974071,1
104,12,61,1e-06,60,0.00228075526942643,0.00391314657209402,0.105439709753164,1
104,12,61,1e-06,120,0.00626125310676975,0.01181247157792,0.70847130360818,1
104,12,41,0.0001,30,5.49771511335842,6.01172751050573e-07,1.68021537013102,1
104,12,41,0.0001,60,2.54040757528178,2.61091989724923e-06,10.3200544534141,1
104,12,41,0.0001,120,9.71870061985542,0.000647572330302353,70.0789037415827,1
104,12,61,0.0001,30,0.00126040725778088,0.00183826702396011,1.68021537013102,1
104,12,61,0.0001,60,0.00228578961078423,0.00391314657209402,10.3200544534141,1
104,12,61,0.0001,120,0.00627187170120724,0.01181247157792,70.0789037415827,1
104,13,41,1e-08,30,4.47910212520118e-05,0.000507106773112385,0.000511393838153745,1
104,13,41,1e-08,60,0.000389365888604759,0.00195261081715513,0.00188882742211014,1
104,13,41,1e-08,120,2.8529461789091,2.42028899756739,0.00965274561946435,0
104,13,61,1e-08,30,0.000931873030888084,0.755352660251801,0.000511393838153745,1
104,13,61,1e-08,60,0.292680354536059,1.05531503010703,0.00188882742211014,0
104,13,61,1e-08,120,7.45139358119611,0.0309254071738866,0.00965274561946435,0
104,13,41,1e-06,30,5.12286694027444e-05,0.000507106773112385,0.0175581569974071,1
104,13,41,1e-06,60,0.000227190706122671,0.00195261081715513,0.105439709753164,1
104,13,41,1e-06,120,2.80280670866332,2.42028899756739,0.70847130360818,0
104,13,61,1e-06,30,0.839171084448998,0.755352660251801,0.0175581569974071,0
104,13,61,1e-06,60,1.27379986810995,1.05531503010703,0.105439709753164,0
104,13,61,1e-06,120,0.148978692536801,0.0309254071738866,0.70847130360818,1
104,13,41,0.0001,30,3.19792068612158e-05,0.000507106773112385,1.68021537013102,1
104,13,41,0.0001,60,0.000147832769316552,0.00195261081715513,10.3200544534141,1
104,13,41,0.0001,120,2.78362772102713,2.42028899756739,70.0789037415827,1
104,13,61,0.0001,30,0.965188794662773,0.755352660251801,1.68021537013102,1
104,13,61,0.0001,60,1.57258330732173,1.05531503010703,10.3200544534141,1
104,13,61,0.0001,120,0.396170789685266,0.0309254071738866,70.0789037415827,1
104,14,41,1e-08,30,0.918879009408937,0.103477271062281,0.000511393838153745,0
104,14,41,1e-08,60,5.52130777402655,0.217206366584324,0.00188882742211014,0
104,14,41,1e-08,120,1.0493723795445,0.394488695415115,0.00965274561946435,0
104,14,61,1e-08,30,0.541876018728875,0.210912194283939,0.000511393838153745,0
104,14,61,1e-08,60,8.63795925610883,8.53415809909444,0.00188882742211014,0
104,14,61,1e-08,120,0.404587471247552,0.00618377439452539,0.00965274561946435,0
104,14,41,1e-06,30,4.89506377335671,0.103477271062281,0.0175581569974071,0
104,14,41,1e-06,60,2.79513008117362,0.217206366584324,0.105439709753164,0
104,14,41,1e-06,120,9.18480641954338,0.394488695415115,0.70847130360818,0
104,14,61,1e-06,30,0.236089266711771,0.210912194283939,0.0175581569974071,0
104,14,61,1e-06,60,8.8578710881634,8.53415809909444,0.105439709753164,0
104,14,61,1e-06,120,0.00107285981512059,0.00618377439452539,0.70847130360818,1
104,14,41,0.0001,30,5.1905211008633,0.103477271062281,1.68021537013102,1
104,14,41,0.0001,60,2.40015026117435,0.217206366584324,10.3200544534141,1
104,14,41,0.0001,120,7.80845970282769,0.394488695415115,70.0789037415827,1
104,14,61,0.0001,30,0.28616906950908,0.210912194283939,1.68021537013102,1
104,14,61,0.0001,60,9.44175071636483,8.53415809909444,10.3200544534141,1
104,14,61,0.0001,120,0.0502729385243324,0.00618377439452539,70.0789037415827,1
104,15,41,1e-08,30,0.196940980646441,0.00147193038257563,0.000511393838153745,0
104,15,41,1e-08,60,0.821876130305796,0.00566039367349787,0.00188882742211014,0
104,15,41,1e-08,120,2.51345746952519,9.70391876670399,0.00965274561946435,0
104,15,61,1e-08,30,0.176994102712915,0.358559055656068,0.000511393838153745,0
104,15,61,1e-08,60,3.36666745015881,4.60358384227443,0.00188882742211014,0
104,15,61,1e-08,120,1.90653136344662,3.82920037384546,0.00965274561946435,0
104,15,41,1e-06,30,0.0178151687948761,0.00147193038257563,0.0175581569974071,1
104,15,41,1e-06,60,0.175128635431847,0.00566039367349787,0.105439709753164,1
104,15,41,1e-06,120,5.90026136564745,9.70391876670399,0.70847130360818,0
104,15,61,1e-06,30,0.274735025198436,0.358559055656068,0.0175581569974071,0
104,15,61,1e-06,60,3.98879536976932,4.60358384227443,0.105439709753164,0
104,15,61,1e-06,120,2.75868293421288,3.82920037384546,0.70847130360818,0
104,15,41,0.0001,30,0.0217081839108326,0.00147193038257563,1.68021537013102,1
104,15,41,0.0001,60,0.199486300109175,0.00566039367349787,10.3200544534141,1
104,15,41,0.0001,120,5.62783993969398,9.70391876670399,70.0789037415827,1
104,15,61,0.0001,30,0.270871751243333,0.358559055656068,1.68021537013102,1
104,15,61,0.0001,60,3.95578188802576,4.60358384227443,10.3200544534141,1
104,15,61,0.0001,120,2.70102182816379,3.82920037384546,70.0789037415827,1
104,16,41,1e-08,30,2.46162956154318,0.000154131580077519,0.000511393838153745,0
104,16,41,1e-08,60,6.84745584347646,0.00204551973141157,0.00188882742211014,0
104,16,41,1e-08,120,2.93036936241334,0.0597916197651118,0.00965274561946435,0
104,16,61,1e-08,30,0.0429796934692208,0.178849509843498,0.000511393838153745,0
104,16,61,1e-08,60,0.279756552621659,0.944527356547057,0.00188882742211014,0
104,16,61,1e-08,120,0.535673375238171,2.65546359974079,0.00965274561946435,0
104,16,41,1e-06,30,5.85412023811167,0.000154131580077519,0.0175581569974071,0
104,16,41,1e-06,60,2.19694586386804,0.00204551973141157,0.105439709753164,0
104,16,41,1e-06,120,9.8355801705685,0.0597916197651118,0.70847130360818,0
104,16,61,1e-06,30,0.0427139484352282,0.178849509843498,0.0175581569974071,1
104,16,61,1e-06,60,0.290755319832087,0.944527356547057,0.105439709753164,1
104,16,61,1e-06,120,0.583806586719086,2.65546359974079,0.70847130360818,1
104,16,41,0.0001,30,5.30738693614587,0.000154131580077519,1.68021537013102,1
104,16,41,0.0001,60,2.87714691923619,0.00204551973141157,10.3200544534141,1
104,16,41,0.0001,120,7.48843191388196,0.0597916197651118,70.0789037415827,1
104,16,61,0.0001,30,0.0438866904681728,0.178849509843498,1.68021537013102,1
104,16,61,0.0001,60,0.297066117404259,0.944527356547057,10.3200544534141,1
104,16,61,0.0001,120,0.602017119515539,2.65546359974079,70.0789037415827,1
104,17,41,1e-08,30,0.0402221054413299,0.0181229811229188,0.000511393838153745,0
104,17,41,1e-08,60,0.126210507782754,0.0631840486353819,0.00188882742211014,0
104,17,41,1e-08,120,0.364475811675119,0.179685820151915,0.00965274561946435,0
104,17,61,1e-08,30,0.0636357189417957,0.0236461915591765,0.000511393838153745,0
104,17,61,1e-08,60,0.311806186787559,0.0658967879239242,0.00188882742211014,0
104,17,61,1e-08,120,1.6212785411442,0.129554060425781,0.00965274561946435,0
104,17,41,1e-06,30,0.00588122308266772,0.0181229811229188,0.0175581569974071,1
104,17,41,1e-06,60,0.018126081414916,0.0631840486353819,0.105439709753164,1
104,17,41,1e-06,120,0.0359348541763987,0.179685820151915,0.70847130360818,1
104,17,61,1e-06,30,0.0165167152320382,0.0236461915591765,0.0175581569974071,1
104,17,61,1e-06,60,0.0940640206897177,0.0658967879239242,0.105439709753164,1
104,17,61,1e-06,120,0.586280469132318,0.129554060425781,0.70847130360818,1
104,17,41,0.0001,30,0.00508239823453286,0.0181229811229188,1.68021537013102,1
104,17,41,0.0001,60,0.0155485766666665,0.0631840486353819,10.3200544534141,1
104,17,41,0.0001,120,0.0290851461854747,0.179685820151915,70.0789037415827,1
104,17,61,0.0001,30,0.0135823250255326,0.0236461915591765,1.68021537013102,1
104,17,61,0.0001,60,0.0806084291794699,0.0658967879239242,10.3200544534141,1
104,17,61,0.0001,120,0.520260389657271,0.129554060425781,70.0789037415827,1
104,18,41,1e-08,30,6.82979592440503,6.51256117151309,0.000511393838153745,0
104,18,41,1e-08,60,7.70705235232613,7.75553797930656,0.00188882742211014,0
104,18,41,1e-08,120,7.59160117208504,8.43480806206427,0.00965274561946435,0
104,18,61,1e-08,30,0.103486965437819,0.0024692544079492,0.000511393838153745,0
